time,command_1,command_2,command_3,command_4,response_1,response_2,response_3,response_4
87.4440858364105,0,4,-0.028106,0,0.586084381876978,0.304347300754426,-0.024555664,-0.00149744753159986
87.4642279148102,0,4,-0.028106,0,0.585337292124732,0.303618880243058,-0.0242691649999999,-0.00149744753159986
87.4840619564056,0,4,-0.028106,0,0.584469471979146,0.302726426017327,-0.0241282349999998,-0.0016221898810227
87.5040438175201,0,4,-0.10052,0,0.583356613654332,0.301943006972681,-0.0238087769999999,-0.0016221898810227
87.5240569114685,0,4,-0.10052,0,0.582303245623929,0.300773500490957,-0.0234268189999999,-0.0016221898810227
87.5440139770508,0,4,-0.172379,0,0.580985880265057,0.299611204717678,-0.0231926269999999,-0.0011799358711011
87.5653138160706,0,4,-0.172379,0,0.579163827794978,0.298257183931319,-0.0228415529999999,-0.0011799358711011
87.5851628780365,0,4,-0.176588,0,0.577494998045571,0.29657400624648,-0.022567322,-0.00159282864312127
87.6053338050842,0,4,-0.199319,0,0.575494886880001,0.294585380451629,-0.0221284789999999,-0.00223891990241487
87.6250360012054,0,4,-0.199319,0,0.573984131720626,0.292457936947324,-0.0220006099999999,-0.00215652194808724
87.645085811615,0,4,-0.126776,0,0.571929126586415,0.290612257184469,-0.0217069699999999,-0.00215652194808724
87.6650958061218,0,4,-0.126776,0,0.570120592844706,0.288341308116328,-0.0212633659999999,-0.00215652194808724
87.6850869655609,0,4,-0.126776,0,0.568426328009689,0.28684949322136,-0.0208218379999999,-0.00207042123682921
87.7051908969879,0,4,-0.089793,0,0.566096713193871,0.284841580248128,-0.0206578369999999,-0.00207042123682921
87.7251138687134,0,4,-0.089793,0,0.564433102398339,0.283062368140805,-0.0203239129999999,-0.00155838165290367
87.7450788021088,0,4,-0.133664,0,0.562586754484517,0.281704994522105,-0.0199656369999999,-0.00155838165290367
87.7650458812714,0,4,-0.133664,0,0.561157366887203,0.279059708277419,-0.0197181999999999,-0.00155838165290367
87.7851388454437,0,4,-0.128524,0,0.559491882926488,0.277664528484028,-0.019384094,-0.00133652404556805
87.8050580024719,0,4,-0.226008,0,0.558258241185182,0.27601110640339,-0.019056824,-0.00133652404556805
87.8250889778137,0,4,-0.226008,0,0.557083986050432,0.27472461286986,-0.0189185179999999,-0.00189842602289669
87.8451318740845,0,4,-0.19274,0,0.556015167398856,0.273219383002521,-0.0185067139999999,-0.00189842602289669
87.8653309345245,0,4,-0.19274,0,0.555190535756283,0.271922933511708,-0.0184944459999999,-0.00201489682992406
87.8852968215942,0,4,-0.204475,0,0.554757108664677,0.271331700235454,-0.018076782,-0.00201489682992406
87.9052209854126,0,4,-0.01265,0,0.554249053713569,0.26988354288366,-0.0178256219999999,-0.00206139929522431
87.9250349998474,0,4,0,0,0.553984378261485,0.26899813334176,-0.0176707149999999,-0.00206139929522431
87.945093870163,0,4,0,0,0.553876863788579,0.268174171206296,-0.017397033,-0.00217544553612292
87.9650449752808,0,4,0,0,0.553998347564465,0.267459452659762,-0.0170491939999999,-0.00256905049214584
87.9850928783417,0,4,0,0,0.554133642273998,0.266897129917552,-0.017039367,-0.00256905049214584
88.0050649642944,0,4,0,0,0.554630034692669,0.26694566502479,-0.0169301759999999,-0.00219406080766182
88.025426864624,0,4,0,0,0.555316550761261,0.266784128774863,-0.0168269649999999,-0.00219406080766182
88.0451037883759,0,4,0,0,0.556271311950917,0.266865850974517,-0.016725158,-0.00208567618089717
88.0650959014893,0,4,0,0,0.557538739208937,0.267187970499005,-0.0165159299999998,-0.00209293048765424
88.0851428508759,0,4,0,0,0.558936164134705,0.267282452295218,-0.016387085,-0.00209293048765424
88.1050548553467,0,4,0,0,0.560613357141292,0.267708847035443,-0.0162921749999999,-0.00199052189126903
88.1253678798676,0,4,0,0,0.5623407895386,0.268151369943486,-0.0162995599999999,-0.00199052189126903
88.1452889442444,0,4,0,0,0.564317537067957,0.268728759290134,-0.0162880859999999,-0.00172221336919964
88.1660897731781,0,4,0,0,0.566429981455932,0.270081898331837,-0.016412475,-0.00134772685897566
88.185998916626,0,4,0,0,0.568728124667316,0.270959889923197,-0.0162960809999999,-0.00134772685897566
88.2064399719238,0,4,0,0,0.571383267214006,0.272428950697269,-0.016284546,-0.00108997880286354
88.2260468006134,0,4,0,0,0.574030460313542,0.27401246062319,-0.016292969,-0.00108997880286354
88.2460799217224,0,4,0,0,0.577577724839643,0.275537705250688,-0.0162277829999999,-0.00149064569638924
88.2663459777832,0,4,0,0,0.580507704435573,0.277112686513909,-0.0163270259999999,-0.00176681715663562
88.2862458229065,0,4,0,0,0.584225547564069,0.278716332698168,-0.0162877189999999,-0.00176681715663562
88.3060209751129,0,4,0,0,0.587616386567887,0.282181833057326,-0.0163339229999999,-0.00172776900716487
88.3263168334961,0,-4,0,0,0.591318945395381,0.284354276711234,-0.016371948,-0.00172776900716487
88.3463988304138,0,-4,0,0,0.595505714134639,0.286810164043476,-0.0163660889999999,-0.00161580366961234
88.3661239147186,0,-4,0,0,0.599582081282078,0.288987650763815,-0.0164364009999999,-0.00165625544529435
88.3862209320068,0,-4,0,0,0.604000656836335,0.291431941935176,-0.0163879389999999,-0.00165625544529435
88.4064218997955,0,-4,0,0,0.608599858866271,0.29483869148216,-0.0162254639999999,-0.00142563377344196
88.4260489940643,0,-4,0,0,0.61310242127166,0.297642462600537,-0.0163507689999999,-0.00142563377344196
88.4460179805756,0,-4,0,0,0.617639112909436,0.300599614549574,-0.016282654,-0.00103979860612124
88.4660038948059,0,-4,0,0,0.62297379496675,0.303907844194363,-0.0162586669999999,-0.00084208047298473
88.4866869449615,0,-4,0,0,0.628592724156686,0.306668650052055,-0.0163272089999998,-0.00084208047298473
88.5062358379364,0,-4,0,0,0.633769678684095,0.309866006512994,-0.016222046,-0.000531639791299554
88.5259947776794,0,-4,0,0,0.639149076811222,0.313891376284389,-0.016460937,-0.000531639791299554
88.5461618900299,0,-4,0,0,0.64483480925147,0.317489006072461,-0.0165822139999999,8.55410470830265e-05
88.5670478343964,0,-4,0,0,0.650435005946836,0.321245892333955,-0.0166025999999999,-0.000151447702980256
88.5870509147644,0,-4,0,0,0.656301249819486,0.324425458885542,-0.0165624389999999,-0.000151447702980256
88.6070489883423,0,-4,0,0,0.6622897846493,0.328243635530126,-0.0167468259999999,-0.000230652393854225
88.6270818710327,0,-4,0,0,0.668156114908633,0.332074191196159,-0.016742615,-0.000230652393854225
88.6471598148346,0,-4,0,0,0.673736637686315,0.335779313526018,-0.016650085,-0.00046580839210808
88.6670529842377,0,-4,0,0,0.679622432192394,0.339840682190111,-0.0168045039999999,-4.19509053242173e-05
88.6870448589325,0,-4,0,0,0.685469839917932,0.34369574816784,-0.0169257809999999,-4.19509053242173e-05
88.7070808410645,0,-4,0,0,0.691176091523217,0.348091257624927,-0.0169821779999999,0.000215532019507858
88.7273819446564,0,-4,0,0,0.696977785897318,0.352002612498871,-0.0169331049999999,0.000215532019507858
88.7471528053284,0,-4,0,0,0.702666103077796,0.356070616093859,-0.0169978639999999,8.18801230648702e-05
88.7670547962189,0,-4,0,0,0.708098316300687,0.360092520774209,-0.0169901729999998,-0.00031593319655121
88.7898969650269,0,-4,0,0,0.713828884951322,0.364166436021533,-0.0170067749999999,-0.00031593319655121
